Fantastic application Please join our refer sponsor ID 495626 and join our team please me ...	 Interesting Use Sponsor ID- 495626 to get instant 1$(62 Rs) joining bonus and you can earn unlimited . Also you will get 1-7 % commission from 7 levels from shopping from Flipkart , PayTM and many more. It is a 100% Free Networking Application Through which Anyone Can Earn Unlimited Money By Just Referring Champ Cash to their Friends . 	2016-02-02 00:00:00	com.ens.champcash
Fantastic application...	 Interesting Use Sponsor ID- 497127 to get instant 1$(62 Rs) joining bonus and you can earn unlimited . Also you will get 1-7 % commission from 7 levels from shopping from Flipkart , PayTM and many more. It is a 100% Free Networking Application Through which Anyone Can Earn Unlimited Money By Just Referring Champ Cash to their Friends . 	2016-02-02 00:00:00	com.ens.champcash
	 Join our team by referral ID 198075 Hey...!! It's really working. A smart way to earn. Use referral ID 198075 and join our team. No investment, no registration fees. Earn as much money as you can.and also get commission from shopping from Flipkart and Amazon & Paytm. 	2016-01-31 00:00:00	com.ens.champcash
	 . Use Sponsor ID-      412012    Earn Money Free download the App and Signup with your Sponsor ID-  412012     and get free 1$ (62Rs) in your account. Also you will get 1-7 % commission from shopping from Flipkart , PayTM and many more 	2016-01-27 00:00:00	com.ens.champcash
Please join our refer sponsor ID 1312749 and join our team please join me...	 Interesting Use Sponsor ID- 1312749 to get instant 1$(62 Rs) joining bonus and you can earn unlimited . Also you will get 1-7 % commission from 7 levels from shopping from Flipkart , PayTM and many more. It is a 100% Free Networking Application Through which Anyone Can Earn Unlimited Money By Just Referring Champ Cash to their Friends . 	2016-02-09 00:00:00	com.ens.champcash
	 Best app Please join our refer sponsor ID 1214577 join our team Please join our refer sponsor ID1214577 jand join our team please join me... you can earn as a part-time \\ fulltime job as your team network increases and start shopping with amazon and Flipkart . So don't waste your time . .install hurry up. After installation sign up karte samay jab sponsor ID maange to sponsor ID 1214577 daal dena . 	2016-02-04 00:00:00	com.ens.champcash
No customer service	 My account deepakrat2010. A product from yepme seller is not as per requirement. On raising the complaint eBay is comfortably saying you directly talk to seller. Age old style of handling customer will not work. Learn something from Flipkart and Amazon. You are loosing a customer for sure. 	2016-02-07 00:00:00	com.ebay.mobile
A BIG ? For shopclues. Worst shopping site ever????????????????????	 I had ordered a mobile 4m SHOPCLUES on 16 feb,2016. My order no. is 85703001. I had done advance pymnt for diz phone. On 17 feb i got notification 4m SHOPCLUES dat order is delay due to some reason and delivery time have to extended 4m 10 days to 14 days. I had cancelled my order bcz of delay reason at a same day and send rqst to refund. In reply you said i will get my refund after 12days on 1 march,2016. I want my my money in two days. Learn some customer care tips from flipkart. Same on you shopclues. 	2016-02-17 00:00:00	com.shopclues
Bad shopping exp	 Amazon I want to bring to your notice my order dated 26/1/16 order number 403 6200423 2133115 10kg Rubber dumbbells this order received on 8/1/16 with 11kg dumbbells 1with 6kg other one 5kg. so I requested to return The goods on same day even after 48 hours I did not got any information regarding this issue buy Amazon or vendor I gave a call to customer care they are expecting me too send back the courier with my own expenses. Bad return policy on Amazon. Flipkart better in this. 	2016-02-10 00:00:00	in.amazon.mShop.android.shopping
Please join our refer sponsor ID 1312749 and join our team please join me...	 Interesting Use Sponsor ID- 1312749 to get instant 1$(62 Rs) joining bonus and you can earn unlimited . Also you will get 1-7 % commission from 7 levels from shopping from Flipkart , PayTM and many more. It is a 100% Free Networking Application Through which Anyone Can Earn Unlimited Money By Just Referring Champ Cash to their Friends . 	2016-02-16 00:00:00	com.ens.champcash
Really us dollars 1 signup id 889700	 reffarl id 889700 earn money with andro phone    .......................................10 app download karo bad me 1 dollar sign up bonuse milta true hai aur task hai jisme earn % paytm flipkart aur per reffarl 1 dollar milta 	2016-02-13 00:00:00	com.ens.champcash
Good but....	 It is a very good app. But in my locality Cod is not available.  Please start COD in my locality. Flipkart snapdeal myyatra shop clues etc are also available my locality with COD . ( pin: 731101) 	2016-02-25 00:00:00	in.amazon.mShop.android.shopping
Used product zero rating	 Worst yepme and worst product,  dont purchase anythng sending used product, on purchase order id 30125431always purchase on flipkart and    amazon only , good deal they do, more than  5star for flipkart and amazon .    one more order id 30176272  Again worst finishing and dirt on the tshirts as like that is used once and than sold.....  FOR BOTH ORDER ID STILL TILL NOW NO PICK UP SERVICE THEY HAVE ARRANGE NO REFUND, SO FAKE DEAL WITH YEPME,   NEVER DEAL WITG YEPME FRIENDS , 	2016-02-18 00:00:00	com.yepme
	 Use sponsor ID 173927 AND BECOME PARTNER OF BEST ONLINE BUSINESS EVER .EARN EVERY-TIME YOU AND YOUR DO SHOPPING WITH BRANDS LIKE : FLIPKART , PAYTM , PRINTVENUE , ETC. AND EARN UNLIMITED.THIS IS THE BEST FREE MONEY CONCEPT YOU CAN EARN UNLIMITED PER DAY BY JUST REFERRING TO YOUR FRIENDS. 	2016-03-08 00:00:00	com.ens.champcash
	 Use sponsor ID 297425 and become partner of BEST ONLINE BUSINESS EVER ...EARN EVERY-TIME YOU AND YOUR DO SHOPPING WITH BRANDS LIKE : FLIPKART , PAYTM , PRINTVENUE , ETC. AND EARN UNLIMITED.THIS IS THE BEST FREE MONEY CONCEPT YOU CAN EARN 1-20 $ PER DAY BY JUST REFERRING TO YOUR FRIENDS. 	2016-03-05 00:00:00	com.ens.champcash
Mola ( a.s ) salamat Rakhe	 Assalam Alaykum, waqai me it's really awesome apps for me.  Or Aap logo ke liye ek or khushkhabri.  Aap log Freecharge apps play store se download kare or usse 10/- rupees ka mobile top up kare debit kard through.  Or Waha is promo code ka istemal kare (RK9TMNR) jis se Aap logo ko 50/- rupees or mile ga.  Yani huwi na faide ki baat 10 me 60 ka recharge.  Khudahafiz 	2014-11-14 00:00:00	com.nayaabgauhar
Get ? 50 Cash Back on Recharge of ? 10. Use promo code: FCREFRU9N9SGR 'Or' RW9ZHLT 'Or' FCREFX7NTZHBX on Freecharge app..	 Get ? 50 Cash Back on Recharge of ? 10. Use promo code: FCREFRU9N9SGR 'Or' RW9ZHLT 'Or' FCREFX7NTZHBX . Code valid only once per debit/credit card & user. You can use it on another phone with different user id and Debit/Credit Cards. Enjoy freecharging!! 	2015-04-12 00:00:00	www.easymobilerecharge.com.easymobilerecharge
	 FCREFGR6B4VBV Freecharge CODE New and old account once only one android device only try i am use 2 devices with my old account Rs.50 Free Mobile Recharge Gift. ? Get Rs.50 Instant cashback on your mobile recharge. Use my FreeCharge promocode  FCREFGR6B4VBV 	2014-08-30 00:00:00	com.woodsoft.surveyrewards
Nice app	 I am really got surprised when i got my first transaction on paytm really good app all features of this app is good but there should  one more transaction option for freecharge ( guys download this awesome app and register using my promo code N42CJRC5) 	2015-11-08 00:00:00	com.taskbucks.taskbucks
	 ?50 cashback for ?50 Recharge from Freecharge:-  Follow the steps:  1. Download FreeCharge app from playstore( android, windows and ios)  2. Create a new FREECHARGE ACCOUNT Then Enter your mobile number, operator, amount and Click on RECHARGE MOBILE  3. Click on promocode  Apply Coupon code:  RJ3QITH 4.Make payment of Rs 50 or more via credit or debit card  5. You will get Rs. 50 cashback in your freecharge account as  FREECHARGE CREDITS!!.  6. Use this credits for future recharges... 	2015-11-10 00:00:00	com.bt.bms
	 ?50 cashback for ?50 Recharge from Freecharge:-  Follow the steps:  1. Download FreeCharge app from playstore( android, windows and ios)  2. Create a new FREECHARGE ACCOUNT Then Enter your mobile number, operator, amount and Click on RECHARGE MOBILE  3. Click on promocode  Apply Coupon code:  RJ3QITH 4.Make payment of Rs 50 or more via credit or debit card  5. You will get Rs. 50 cashback in your freecharge account as  FREECHARGE CREDITS!!.  6. Use this credits for future recharges.. 	2015-11-10 00:00:00	net.one97.paytm
	 ?50 cashback for ?50 Recharge from Freecharge:-  Follow the steps:  1. Download FreeCharge app from playstore( android, windows and ios)  2. Create a new FREECHARGE ACCOUNT Then Enter your mobile number, operator, amount and Click on RECHARGE MOBILE  3. Click on promocode  Apply Coupon code:  RJ3QITH 4.Make payment of Rs 50 or more via credit or debit card  5. You will get Rs. 50 cashback in your freecharge account as  FREECHARGE CREDITS!!.  6. Use this credits for future recharges... 	2015-11-10 00:00:00	in.amazon.mShop.android.shopping
Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry up.	 Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry up. 	2015-12-21 00:00:00	com.irctc.main
Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry up.It is useful.	 Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry up.It is useful. 	2016-01-19 00:00:00	com.railyatri.in.mobile
Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry Up.Limited offer.	 Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry Up.Limited offer. 	2015-12-21 00:00:00	in.coupondunia.androidapp
Freecharge offer	 Get Rs.50 Cashback on your first transaction on FreeCharge. Use my promocode  RRY2B06 . Download now - http://frch.in/REFER 	2016-01-09 00:00:00	in.amazon.mShop.android.shopping
Shiv	 FreeCharge Loot offer ( Still working ) Rs 50 Cashback on Rs 20 .Recharge for New users only So Create New account : Promo Code -  RYRSN5T Valid on Debit/Credit Card Only 	2016-01-05 00:00:00	in.amazon.mShop.android.shopping
50 Rs talk time	 Use code RW7KE16 on recharge through freecharge app 	2016-01-07 00:00:00	info.earntalktime
FREECHARGE Offer	 10 ya 10 se adhik ka recharge karne per aap ko 50 ka cash back milega freecharge code h  R0S8Z96 Only vaild new user 	2015-12-29 00:00:00	com.earnworld.quickoffer
Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry Up.Limited offer.	 Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry Up.Limited offer. 	2015-12-21 00:00:00	com.paytm.paywith
1000% WORKING FOR new user 100 rup cash back on 50 in freecharge pz don't miss to use this super special  promo RCFS67U any network	 1000% WORKING FOR new user 100 rup cash back on 50 in freecharge pz don't miss to use this super special  promo RCFS67U any network 	2015-12-24 00:00:00	com.mobikwik_new
Om	 Loot on freecharge app , code RYRSN5T get 50 cash back on 50 recharge. Valid only debit \\credit card 	2015-12-30 00:00:00	com.bt.bms
Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry Up.Limited offer.	 Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry Up.Limited offer. 	2015-12-21 00:00:00	sun.way2sms.hyd.com
Rs.50 cash back instantly only at freecharge App.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2 or RXTPBCI. Hurry up.It's useful and easy to us	 Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RXTPBCI. Hurry up. Fast recharge.Online shopping. 	2016-01-19 00:00:00	net.one97.paytm
Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry Up.Limited offer.	 Rs.50 cash back instantly.Just download freecharge App and recharge Rs.50 or more with debit/credit card using promo code RK9XFE2. Hurry Up.Limited offer. 	2016-01-21 00:00:00	com.paytm.paywith
Offer offer	 Get Rs.50 Cashback on your first transaction on FreeCharge. Use my promocode  RUUQNG1 	2016-01-24 00:00:00	com.payu.payumoney
Nice App	 Get Rs 50 Cashback on Recharge of Rs 50 at Freecharge .Use promo: R214Q8A 	2016-01-29 00:00:00	com.mcent.app
Freecharge offer RS 50 ke recharge pe 50 cash back PROMO CODE IS RL4BJME Download play store	 GFreecharge offer RS 50 ke recharge pe 50 cash back PROMO CODE IS RL4BJME Download play store 	2016-02-06 00:00:00	com.goibibo
Freecharge	 Freecharge offer RS 50 ke recharge pe 50 cash back PROMO CODE IS RL4BJME Download play store 	2016-02-06 00:00:00	com.taskbucks.taskbucks
Freecharge offer RS 50 ke recharge pe 50 cash back PROMO CODE IS RL4BJME Download play store	 Freecharge offer RS 50 ke recharge pe 50 cash back PROMO CODE IS RL4BJME Download play store 	2016-02-06 00:00:00	net.one97.paytm
	 Freecharge offer RS 50 cash min 50 transaction promo code RL4BJME 	2016-02-08 00:00:00	com.snapwork.hdfc
Freecharge offer RS 50 ke recharge pe 50 cash back PROMO CODE IS RL4BJME Download play store	 Freecharge offer RS 50 ke recharge pe 50 cash back PROMO CODE IS RL4BJME Download play store 	2016-02-06 00:00:00	com.mobikwik_new
Learning from failures	 Improved star rating from 1 to 4 as they are learning from their mistakes and improving day by day. Keep it up, team.  Here is a Valentine's Month Gift for all my new friends  : Get Rs.50 Cashback on your first transaction on FreeCharge. Use  promocode  RIHLTK7 . 	2016-02-05 00:00:00	com.mobikwik_new
Nice app	 R7ZTJUB use this code. In freecharge to Get 50rupee cashback on 50 rc new user enjoy :) 	2016-02-05 00:00:00	com.bt.bms
50 cashback	 Try freecharge initate a recharge of 50 using promo RO8CJ47 and 50 cashback 	2016-02-11 00:00:00	com.mcent.app
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-02-29 00:00:00	com.shopclues
Cash Back	 Recharge 50 0r more and cash back 50 Freecharge app only use promo code R2RYKHK ,USE CREDIT OR DEBIT CARD 	2016-02-22 00:00:00	in.amazon.mShop.android.shopping
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast...... 	2016-03-01 00:00:00	com.citrus.citruspay
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-03-05 00:00:00	net.one97.paytm
Get 50 Rs cash back on first recharge of 50Rs on Freecharge app use promo code (RCFKNKE) !!!	 Use Promo code (RCFKNKE) earn50/-as a first time cashback. So don't waste your time ..install hurry up. After installation recharge karte samay jab promo code maange to ( RCFKNKE) dal dena .is app se aap earn 50 back kar sakte hain...agar promo code section nahi dikhe to back hokar fir se try kar na....for new user.. So create new account......hurry up 	2016-03-05 00:00:00	net.one97.paytm
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-02-29 00:00:00	com.grofers.customerapp
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-02-29 00:00:00	com.olacabs.customer
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast.... 	2016-03-01 00:00:00	sun.way2sms.hyd.com
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-03-05 00:00:00	com.irctc.main
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-03-01 00:00:00	com.bigbasket.mobileapp
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-02-29 00:00:00	com.picsart.studio
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-03-01 00:00:00	com.saavn.android
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-02-29 00:00:00	com.opera.browser
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast...... 	2016-03-01 00:00:00	in.coupondunia.androidapp
Use promo code (RCFKNKE)and get 50 cash back on recharge of 50Rs  or more on Freecharge app!!	 Download freecharge app and Use promo code (RCFKNKE) To get 50Rs. Cash back on first recharge on Freecharge app..agar recharge karte samay promo code section na dikhe to back ho kar firr se try karna...hurry up..create new account and recharge with 50Rs and get 50Rs cash back...hurry.. 	2016-03-10 00:00:00	com.oxigen.oxigenwallet
Ghatiya app	 I am using this app first time and applied oxigen50 code, valid till 30 march but when i apply code it says code expired. And again i applied oxiapp20 than it says u have used this code before. Bevkoof bana rahe hai. Ab mujhe mail karke bola ki snapshot bhejo. Ab kya maine snapshot le rakhe hai. Koi mat use karo oxigen. Fraud hai. Isse achha to paytm, freecharge and mobikwik hai. 	2016-03-05 00:00:00	com.oxigen.oxigenwallet
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast.. 	2016-03-03 00:00:00	com.oxigen.oxigenwallet
Free cashback	 Earn free cashback of Rs 50 on recharge of Rs 50 or more through freecharge App by using code  RXWHX3I. 	2016-03-07 00:00:00	com.eterno
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-03-05 00:00:00	com.taskbucks.taskbucks
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-02-29 00:00:00	com.utorrent.client
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-02-29 00:00:00	com.olx.southasia
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-03-01 00:00:00	com.payu.payumoney
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-03-01 00:00:00	in.amazon.mShop.android.shopping
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-03-05 00:00:00	com.mventus.selfcare.activity
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-03-14 00:00:00	net.one97.paytm
Get 50 Rs cash back on first recharge of 50Rs on Freecharge app use promo code (RCFKNKE) !!!	 Use Promo code (RCFKNKE) earn50/-as a first time cashback. So don't waste your time ..install hurry up. After installation recharge karte samay jab promo code maange to ( RCFKNKE) dal dena .is app se aap earn 50 back kar sakte hain...agar promo code section nahi dikhe to back hokar firr se try kar na....for new user.. So create new account.hurry up 	2016-03-13 00:00:00	net.one97.paytm
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-03-01 00:00:00	com.csam.icici.bank.imobile
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast...... 	2016-03-01 00:00:00	com.toi.reader.activities
	 New to freecharge? Use my refer code RRQJM5T to get 50 cashback on rs 50 or more... 	2016-02-29 00:00:00	com.freerecharge.earn
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-02-29 00:00:00	com.myntra.android
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-03-01 00:00:00	com.flipkart.android
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-02-29 00:00:00	com.opera.mini.native
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast.... 	2016-03-05 00:00:00	com.myairtelapp
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast...... 	2016-03-01 00:00:00	product.clicklabs.jugnoo
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast.... 	2016-03-01 00:00:00	com.mcent.app
Use promo code (RCFKNKE)and get 50 cash back on recharge of 50Rs or more on Freecharge app!!	 Download freecharge app and use promo code (RCFKNKE) To get 50Rs. Cash back on first recharge on Freecharge app...agar recharge karte samay promo code section na dikhe to back ho kar fir se try karna...so, don't waste your time.move fast..create new account and recharge with 50Rs or more. Move fast..hurry 	2016-03-06 00:00:00	com.mobikwik_new
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-03-01 00:00:00	com.ebay.mobile
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-03-01 00:00:00	com.airtel.money
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-02-29 00:00:00	com.jabong.android
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast... 	2016-03-01 00:00:00	com.bt.bms
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast..... 	2016-03-05 00:00:00	com.jigrahak.ngpay
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast.... 	2016-03-11 00:00:00	com.grofers.customerapp
	 Freecharge offer.. Get 50 CB on 50 recharge... Use Code RCDDO00... Loot Lo... Grab it fast.... 	2016-03-07 00:00:00	com.olacabs.customer
	 it is fake and cheating with people. while starting inviting friends the invitation sms was .......                     I just found this great app. It gives free talktime and gift vouchers for trying new apps. I got 100 Rs just now. Give it a try : http://qo.gs/627232023_3.....                         .......but have not got 100 Rs. and now after downloadings certain apps i am not getting money. i got only for first app i downloaded. 	2015-10-17 00:00:00	com.money.earn
	 Earn Talktime & Free Talktime  good app, great idea and graphict4 	2015-11-25 00:00:00	com.freerecharge.earn
Download TASK BUCKS and get up to 40 rs per refer or share. Enter my refer code while registering to get 20 rs sign up bonus  N8W4B4J8	 Guys download TASK BUCKS and earn free talktime as much as you can everyday. Rs 25-40 for sharing with friends. Enter my refer code to get rs 20 as signup bonus N8W4B4J8 	2015-12-11 00:00:00	in.coupondunia.cashboss
Use referral code (1B5CATJN)	 Use the above code while signup and get lots of free talktime 	2016-01-14 00:00:00	com.taskbucks.taskbucks
Add 'CHXAUNVB' as Referral to earn ...	 To earn exciting gifts and free talktime on Taskbuck add 'CHXAUNVB' as the Referral code 	2016-02-05 00:00:00	com.taskbucks.taskbucks
This is best app.	 Super free recharge app this is. Guys dwnld the app n earn free talktime n use reffreal code is 3UPDMIDJ. Plz guyz use this code. 	2016-02-10 00:00:00	com.taskbucks.taskbucks
Promising app, similar to Key Ring app in the U.S.	 It's a good start for loyalty card users in India. Hope to see addition of features similar to the powerful Key Ring (http://goo.gl/Ap87c) app used in the U.S. - barcode scanner for adding cards, cloud backup and retrieval of cards, automatic  reward points updates for commonly used loyalty programs such as First Citizen (Shoppers Stop), The Inner Circle, Spencer's, Reliance Retail, Crossword, Landmark, Jet Privilege, Van Heusen, MK Retail, Apollo Advantage, coupons. Three stars for now. 	2014-03-26 00:00:00	com.findulum.smartpocketapp
Kim Brown	 I used viggle app since the beginning then perk bout it and now I can't play any of the trivia games to earn points when I check into a show I haven't gotten any points for the shows in the entire week I've earned 3piints which with viggle I would've already earned like 20000 and the points that I do have from viggle I can't exchange them to perk points until I've earned at least 1000 perk points well how can I earn when it won't let me use it I've sent 3emails and haven't heard a thing nor have they fixed 	2016-02-22 00:00:00	com.juteralabs.perktv
my code is e5b0e2	 ok but not as good as crime city e5b0e2 	2012-07-15 00:00:00	com.metamoki.mobwarsmobile
One of a kind!!	 Excellent game i am playing it for months without paying (lvl32).. The secret is just to keep'farming' Recently i changed to note3..and there are some resolutions incompatibilities when entering villages to collect coins..pls fix with update..won't refuse  5stars for this! 	2013-11-05 00:00:00	ru.mail.games.juggernaut
Very fun and addictive.	 Player code 8bfghxv. I tried this game and Airport City. This game is so much better than Airport City. The graphics are better and I'm not constantly being asked to use my own money to get further in the game or to level up. Works really well on 1st gen Nexus 7. 	2013-11-30 00:00:00	com.sparklingsociety.cityislandairport
Fake app	 Join big business, Use champ cash app,, install app put sponsor id 496278 and earn 3-5 dollar 	2016-01-01 00:00:00	grappr.app
Please join sponsor our reffer iD 1070482	 Join champcash business earn money  -/ rs1000 to rs2000 per day income. Mey guide karunga kaise paise kamatey hai champcash business sey. so plz join reffer our sponsor iD 1070482 join big business in the world 	2016-02-15 00:00:00	com.ens.champcash
Revisted: Still one of the best	 I had long deleted this. Like others, I had gotten bored with it. But after have had a taste of current hack and slashers like Wild Blood, I decided to take another look at this. I discovered that if you play the game it was meant to be played, it's actually as fun and engaging as many of the current popular FPS's and 2ndPS's. Just play at the Ronin level and earn money to buy combos. For quick diversions, the Dojo is the ticket. 	2013-01-23 00:00:00	com.madfingergames.SamuraiIIAll
Excellent	 This game's addicting. Similar to cartoon wars for Line. For XP use invite code: vm3hl. 	2013-08-08 00:00:00	jp.co.ponos.battlecats
Code : qg1w5b - I Want Get Giant Robot With Guns.	 I Like Cartoon Wars And Battle Cat With Not Move Energy. 	2013-07-19 00:00:00	jp.co.ponos.battlecats
Fun and addicting game	 It's a fun game similar to Cartoon Wars but with cats, lots of cats. Please input this code to get 10k exp and for me to get a moneko: vj1c16 	2013-06-24 00:00:00	jp.co.ponos.battlecats
Awesome game	 This game is for u if u like cartoonwars or any other strategic games. Please enter my code in the bottom right of the main screen if u have past stage 7. My code p87rb0 	2013-04-23 00:00:00	jp.co.ponos.battlecats
???? referral: Furia	 Nice game!!! ????????????   put in my name as referral for bonus gifts. Its quite similar to Elune saga except the cards, but still a good game and no problems if u r starting the game. 	2015-01-18 00:00:00	com.com2us.dragonknight.normal.freefull.google.global.android.common
	 Accepting all invites : gangwars 42156!!!!! 42156!!! 	2010-05-04 00:00:00	com.tgb.streetracing.lite5pp
Nice app	 Great way to make money! It is a very nice app. Enter 7769394 in the invite by section in setting and earn on extra 100!, By installing goibibo app I earn 60 	2015-09-24 00:00:00	com.tapcash.tapcash
Worst customer care service. Use Goibibo	 I was trying book bus ticket through redbus app. After done with payment, money got deducted but ticket was not booked. I called customer service. one guy named Manikandan spoke with me. He said I used RBFEST30 code and payumoney offer. So ticket was not booked. No where mentioned about it.I said hereafter I won't use redbus app. he told OK thank you. worst behaviour.. use goibibo.. Good customer care service.Decent offers too.uninstalling redbus. good bye. will suggest my friends not to use this app. 	2015-11-10 00:00:00	in.redbus.android
Fully featured Keepass2 implementation	 This app is my single most used app across devices, aside from launcher. The ability to quickly pull up any PIN, password, code, or other data is amazing. Regardless of restrictions in length, complexity, allowed characters, website, app type, etc, I'm able to remember only my unlock pattern and  Keepass master passkey. Regular updates keep this feature-packed too; for example, I no longer have need for Google Authenticator with TOTP support in this app's latest update. 	2014-06-15 00:00:00	keepass2android.keepass2android
IF setup correctly WORKS perfectly	 We bought an Obi100 device, set it to Google Voice (SP1) and Callcentric VOIP provider (SP2). Also added 3 DIFFERENT android devices (one is in Mexico) to our 'circle of trust' to use our OBi100. After days of research and manually making setting changes via device IP address (device config using web browser to device; NOT using ObiTalk web site), we are now able to 1) call peer to peer 2) Android devices can make free USA phone calls via wifi 3) OBi100 can make free outgoing and incoming calls 4) if peers call our GV number they WILL NOT access our admin voice account rather it will just ring us at home on Obi100 and 5) CALL QUALITY IS PERFECT.   It took a lot or learning and manual config but IT DOES WORK PERFECTLY. Good luck....... 	2013-10-06 00:00:00	com.paad.hello
I've been waiting years for this!!!	 I love the Google Voice and text integration. WONDERFUL except for two things.1: opening Hangouts now defaults to Dialer if Dialer was last used, so both icons take you to the dialer, and 2: the 'hangup' button is a small circle in the center of the screen, instead of a bar cross the bottom. After we fix those and work on the lag, this will be my dialer everywhere! Haven't tested wifi calling performance. SGS3 mini 	2014-12-17 00:00:00	com.google.android.apps.hangoutsdialer
